# Auto Proxy List
# Build Time: 2026-05-31 17:11:50 UTC
http://47.82.152.112:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.79.249.129:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.176.80:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.146.6:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.146.137:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.149.247:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.160.179:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.146.46:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.151.102:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.161.103:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.160.1:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.79.249.193:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://152.32.132.190:7890                    | Hong Kong (HK) | User: hosting      | ISP: UCLOUD INFORMATION TECHNOLOGY HK LIMITED
socks4://47.82.145.210:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.254.76:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.179.198:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.162.242:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.253.62:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.181.65:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.145.208:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.182.179:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.177.207:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.160.131:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.250.205:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.144.170:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.176.36:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.254.9:1080                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.161.50:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.149.226:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.150.189:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://103.179.189.15:10001                 | Vietnam (VN) | User: residential  | ISP: VIETNAM POSTS AND TELECOMMUNICATIONS GROUP
socks4://47.82.152.1:1080                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.145.132:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.79.124.220:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.179.151:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.175.85:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.164.57:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.183.72:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.160.193:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.254.149:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.145.131:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.165.19:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.165.211:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.178.150:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.161.182:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.146.153:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.160.149:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.160.8:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.161.237:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.176.51:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.160.186:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://192.252.209.158:4145                 | United States (US) | User: business     | ISP: Performive LLC
socks4://47.82.176.25:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.149.229:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.182.14:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.150.30:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.165.0:1080                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.151.82:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.164.74:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.146.132:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.152.194:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.180.71:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.176.148:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.176.76:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://41.216.186.73:8080                     | Indonesia (ID) | User: business     | ISP: PT Perwira Media Solusi
socks4://47.82.154.29:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.148.201:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.150.118:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.149.191:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.146.22:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.162.171:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.179.1:1080                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.144.190:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.162.182:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.79.252.35:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.176.250:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.163.95:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.167.178:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.146.241:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.149.176:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.165.150:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.161.169:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://43.161.239.147:8888                   | Hong Kong (HK) | User: business     | ISP: Tencent Building, Kejizhongyi Avenue
https://47.82.151.151:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.176.172:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.151.23:3128                      | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.152.156:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
http://47.82.160.219:3128                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.145.187:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
https://47.82.160.231:3128                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.179.191:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.79.251.72:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.79.254.42:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.154.172:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.165.126:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.164.39:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.148.1:1080                     | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.183.237:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks5://47.82.180.53:1080                    | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
socks4://47.82.176.132:1080                   | Singapore (SG) | User: business     | ISP: Alibaba US Technology Co., Ltd.
